Date,Open,High,Low,Close,Volume,Adj Close
2020-03-09,86.62478036326662,86.71496927126987,85.46301225151757,86.5304879314504,901248,86.5304879314504
2020-03-10,87.09467998188457,87.16226264212916,86.8668909019221,86.978277283287,688683,86.978277283287
2020-03-11,86.25188250322468,86.6625498138563,86.10069983868695,86.62795394468178,914376,86.62795394468178
2020-03-12,86.71944827277707,87.28709344250012,86.14404351762032,87.13038714773151,1300151,87.13038714773151
2020-03-13,88.72011350978634,90.20520820262831,87.15073610498094,88.58094890691004,1170044,88.58094890691004
2020-03-14,88.67243615593974,89.38608425220211,88.5052960210494,88.56065918980224,930269,88.56065918980224
2020-03-15,90.7535476260942,91.63508301887575,90.19387761740045,90.67682876733264,930148,90.67682876733264
2020-03-16,87.18728019501066,87.99506049280856,86.15596888858428,86.83562324476905,935672,86.83562324476905
2020-03-17,88.26217185413981,88.82116280410035,87.45457012677663,88.01892520621563,1415349,88.01892520621563
2020-03-18,88.37741630358336,88.81868107874284,88.11118620387141,88.11118620387141,1076387,88.11118620387141
2020-03-19,87.98103384723406,88.42329374738075,87.68873416716004,87.7783789765443,1086008,87.7783789765443
2020-03-20,88.10213196702735,88.11076370140758,87.65613651523505,88.09296452944992,1206056,88.09296452944992
2020-03-21,85.47549608491141,86.08904218504827,83.92278729709304,85.53555494627327,1047757,85.53555494627327
2020-03-22,85.19384763107911,85.59012693928926,85.06989654289761,85.59012693928926,948191,85.59012693928926
2020-03-23,85.65020454114682,86.11419685393439,85.39367685776556,85.39367685776556,960730,85.39367685776556
2020-03-24,87.54893344948061,88.23189899065073,87.22720099489548,87.8074625779518,985679,87.8074625779518
2020-03-25,86.8683233767533,86.97052040212343,86.27772693270065,86.8125568203957,992555,86.8125568203957
2020-03-26,85.81483612059087,86.38155537387692,85.24479506441645,85.80210196017765,1145525,85.80210196017765
2020-03-27,85.16896314357749,85.38793993479838,84.58566896904433,85.34138417294821,1010389,85.34138417294821
2020-03-28,86.33842088193929,86.6236356794964,86.04761874264608,86.04761874264608,1146528,86.04761874264608
2020-03-29,86.76417865700732,87.15546743950993,86.4326302086235,86.8637170596216,983856,86.8637170596216
2020-03-30,86.07471552253207,86.64089461569371,85.74489110459486,86.11769750194219,1015727,86.11769750194219
2020-03-31,86.73740574691526,86.90650011922331,86.5058778636461,86.86554758220583,600359,86.86554758220583
2020-04-01,86.86370956871602,87.03393920941068,86.14271302164434,86.93906435201838,1183265,86.93906435201838
2020-04-02,88.12581102570863,88.77493697413217,87.76624615542474,88.77493697413217,1069297,88.77493697413217
2020-04-03,87.1977760514929,87.52636399297273,87.00951609813592,87.0309475265154,1199602,87.0309475265154
2020-04-04,86.76920489429914,86.9302832027815,86.08979249911657,86.63098234353873,420748,86.63098234353873
2020-04-05,86.2588612041014,87.25814205390179,85.95226735886281,86.09760702756282,1417674,86.09760702756282
2020-04-06,84.36524421238555,85.31517241274847,84.1105958264881,84.2246553239485,972082,84.2246553239485
2020-04-07,84.73997810474744,85.22702568537476,84.22680051434688,84.57794159111083,1221636,84.57794159111083
2020-04-08,85.07180537547723,85.37526072424505,84.44420322361759,85.37526072424505,792018,85.37526072424505
2020-04-09,85.07833054030147,85.44089293013461,84.48645358101705,85.44089293013461,1122554,85.44089293013461
2020-04-10,84.77895631519458,85.77958959732351,83.85951981270779,84.63379448988005,789316,84.63379448988005
2020-04-11,82.97905150054314,83.54839375689208,82.70460001152937,82.771847272641,875246,82.771847272641
2020-04-12,82.455480252025,82.57209264032534,81.21746345154928,82.57209264032534,1382806,82.57209264032534
2020-04-13,82.03159990128167,82.04407934094816,81.52379857337128,81.8957006818075,961863,81.8957006818075
2020-04-14,81.04441858190145,81.6944138576483,80.23744004778062,81.1983053554174,1043486,81.1983053554174
2020-04-15,80.84834898098835,80.89756695460653,79.69789621760464,80.89756695460653,1174013,80.89756695460653
2020-04-16,81.33835165115548,81.52618379419252,80.36486542480654,80.96848726763903,1099136,80.96848726763903
2020-04-17,83.63964043283717,84.02793876865874,83.20179316716477,84.02793876865874,1030083,84.02793876865874
2020-04-18,83.85866481522925,84.41362867459037,83.8213747649353,84.31046452674106,1072992,84.31046452674106
2020-04-19,84.18263229355902,84.53239194668949,83.99408432617331,84.02787379854493,1480683,84.02787379854493
2020-04-20,84.08862649626852,85.11971377604267,83.3314998712772,83.99082262127209,988476,83.99082262127209
2020-04-21,81.66842395544244,81.7394821147515,80.07049827895275,81.73846248321416,1040219,81.73846248321416
2020-04-22,81.6359437591291,81.89829668355031,81.55155101397537,81.71785484622082,1210130,81.71785484622082
2020-04-23,81.70969800959931,82.16082966676613,81.6381890845514,81.87112637053745,1221105,81.87112637053745
2020-04-24,84.72875954663482,85.23972595764889,84.23681310052854,85.23972595764889,1237406,85.23972595764889
2020-04-25,84.48428195766834,84.63574029701125,84.15918020120205,84.43943417929063,1127746,84.43943417929063
2020-04-26,84.86642211806782,84.87497149406964,84.66317622527573,84.66317622527573,771399,84.66317622527573
2020-04-27,84.82223416256376,84.88851500178932,84.2858356876893,84.47124334693304,1326686,84.47124334693304
2020-04-28,83.33528593004962,83.8506378609642,83.02096632725844,83.15254913842935,770730,83.15254913842935
2020-04-29,84.76384792027451,84.7804685337416,83.48762681466299,84.75542401120231,1060527,84.75542401120231
2020-04-30,85.7198989787079,86.18138693502448,84.79726481518523,86.18138693502448,849144,86.18138693502448
2020-05-01,86.7370066575498,87.74394947971284,85.63150074521747,86.60231849347824,987172,86.60231849347824
2020-05-02,85.55384347173744,86.21039792055262,85.2039517440439,85.61128122989356,1065752,85.61128122989356
2020-05-03,87.3540601452505,88.8587739844278,86.66249215333931,87.3497563252966,1064271,87.3497563252966
2020-05-04,85.51719941444289,86.04217073088836,85.43114385340377,85.82208360808761,1084384,85.82208360808761
2020-05-05,86.26999504121734,86.92399038476617,86.2315359379628,86.92399038476617,1322742,86.92399038476617
2020-05-06,89.10455398086684,89.23524684204503,88.32457440308282,88.96264550516653,1090706,88.96264550516653
2020-05-07,87.7806345190776,89.31841284667426,86.59210956629789,87.65174460460885,951168,87.65174460460885
2020-05-08,87.03498490860893,87.59778674114925,85.96998979683923,87.30762048714253,1192817,87.30762048714253
2020-05-09,87.16508223445682,87.75063762187888,87.05490006267017,87.34339361776159,1237894,87.34339361776159
2020-05-10,86.50679978254554,86.98605800519877,86.21137486055433,86.98605800519877,754478,86.98605800519877
2020-05-11,84.49465581812524,85.93031852387838,83.81051653140823,84.64267225125009,1119480,84.64267225125009
2020-05-12,84.58155389249677,84.9373073061011,83.46179110229059,84.49038544247661,1140234,84.49038544247661
2020-05-13,83.23378441030592,83.73926828463057,82.68565958695878,83.38127172082216,940487,83.38127172082216
2020-05-14,83.82506776435353,84.10387922267238,83.77590069581024,84.10387922267238,1275141,84.10387922267238
2020-05-15,82.66900578327098,82.89502679717489,81.81588750262388,82.87249112181841,969988,82.87249112181841
2020-05-16,84.59097882765226,85.86063584954961,83.71456297975007,84.71971124812792,1025115,84.71971124812792
2020-05-17,83.5971363876217,84.2327580774368,83.37257127319424,83.86464923614213,965385,83.86464923614213
2020-05-18,83.19328508018995,83.57724116250456,82.08247401172297,83.48511770438681,1003115,83.48511770438681
2020-05-19,84.20847262692412,84.81370564500304,84.03359429728022,84.55764111961264,780744,84.55764111961264
2020-05-20,82.65373456545582,82.97900621849068,81.65981153616815,82.81458945003229,711989,82.81458945003229
2020-05-21,82.9357407613415,83.81169691335734,82.77269369688608,82.89416057598443,1318901,82.89416057598443
2020-05-22,84.56187355045002,85.80084622701834,84.37737742229618,84.5990927030509,830607,84.5990927030509
2020-05-23,82.52289664021849,83.30154316162337,80.74245745873166,82.8215904844345,801721,82.8215904844345
2020-05-24,82.75144445257769,83.06204415588684,82.54863663218059,82.54863663218059,569321,82.54863663218059
2020-05-25,83.07402960176412,84.21256551041613,82.92055230577512,83.16591113388819,872207,83.16591113388819
2020-05-26,84.04826724766458,84.95859226464925,83.58014773878968,83.94908891081248,735382,83.94908891081248
2020-05-27,82.48881378886354,82.56439983659513,81.26866822870569,82.49592716790292,1328403,82.49592716790292
2020-05-28,80.8549702937688,81.65563910283885,80.12626323778413,81.16507785588819,1201963,81.16507785588819
2020-05-29,81.48799384051438,82.52740753042622,81.31270424083665,81.53471067954759,862369,81.53471067954759
2020-05-30,81.85100411886168,82.24347969864193,81.12644206514935,81.86240675314487,1450487,81.86240675314487
2020-05-31,82.15855048874276,82.16199700688712,80.46716239817472,81.82337906049439,1196353,81.82337906049439
2020-06-01,82.58550572941813,82.77039491387634,82.5463810548454,82.77039491387634,935033,82.77039491387634
2020-06-02,81.74310294631714,82.03742093165881,81.73399395797466,81.90139458592483,500118,81.90139458592483
2020-06-03,82.02788001446756,82.56022161111964,82.01204857646117,82.56022161111964,1458188,82.56022161111964
2020-06-04,82.38848171959687,83.09215872943412,82.25792249806524,82.31240957514451,722085,82.31240957514451
2020-06-05,81.50566678841537,81.59850466732459,81.41153725536168,81.55925276916481,670920,81.55925276916481
2020-06-06,83.78673472253061,83.8673681479908,83.40221259140365,83.84941985618421,1204514,83.84941985618421
2020-06-07,84.38224842123918,84.78157558481688,84.0130869249902,84.78157558481688,1487950,84.78157558481688
2020-06-08,82.87437540654851,83.3461725149615,82.8506827333717,82.8506827333717,1276854,82.8506827333717
2020-06-09,83.69054746009517,84.44352275899581,83.32671132729868,83.7606018528298,1112781,83.7606018528298
2020-06-10,82.4669728213855,83.47908283436915,81.99668295109848,82.61736697622052,1118950,82.61736697622052
2020-06-11,83.44060009075989,84.29348105669001,83.36955527422862,83.48731242241563,1170683,83.48731242241563
2020-06-12,84.89070874638308,85.11639172240949,84.71754717277479,84.77701454854086,1151785,84.77701454854086
2020-06-13,83.84568419147556,84.34774311760108,82.83685762230037,83.89450501622338,1056238,83.89450501622338
2020-06-14,85.05730815182893,86.11280264440764,83.2534333046795,85.33126883159717,1020840,85.33126883159717
2020-06-15,85.58395866935346,85.66315781431676,84.83663485093548,85.3203989404787,987481,85.3203989404787
2020-06-16,86.63928611070382,87.45667383982104,85.77560665861492,86.67384730363119,849207,86.67384730363119
2020-06-17,89.10433795945778,89.1524674761464,87.6263534475351,88.9171865543374,943864,88.9171865543374
2020-06-18,88.77636077516446,90.23992638513242,88.53298031528246,89.0946364471822,661408,89.0946364471822
2020-06-19,87.77265147032013,89.0052188301232,87.3715690103669,87.3715690103669,980332,87.3715690103669
2020-06-20,86.60152587018,86.77401127134206,85.62638458663851,86.4563154157323,802281,86.4563154157323
2020-06-21,85.5417696377011,86.20664882548685,85.00948311041903,85.63857175166522,779282,85.63857175166522
2020-06-22,85.44283838772047,85.88398041139827,84.68371236786894,85.84412683758636,1035978,85.84412683758636
2020-06-23,85.88007328346912,86.8203787111407,84.6761923707197,85.86313337175105,1278400,85.86313337175105
2020-06-24,86.23650667531898,86.90219970291488,85.59098958734609,86.09287127224954,1183663,86.09287127224954
2020-06-25,87.30650758197707,87.79921934381508,86.418387305641,87.79921934381508,685899,87.79921934381508
2020-06-26,87.32353482855436,88.0629377688808,86.81938318360017,86.94419775175868,802074,86.94419775175868
2020-06-27,89.22745083272142,90.48287356114048,88.42151154149035,88.63886928156639,1188154,88.63886928156639
2020-06-28,88.87323101409217,89.71451107125645,88.50030452771892,88.99054753169955,803502,88.99054753169955
2020-06-29,92.49948435518812,94.00850775457467,92.13734919862709,92.36016508457524,955073,92.36016508457524
2020-06-30,93.36759296088024,93.56882390215465,92.45473590642588,93.08154281091579,1110010,93.08154281091579
2020-07-01,92.16713189341797,92.69620238725035,91.64141173058998,92.36299343973536,806331,92.36299343973536
2020-07-02,90.68661554173092,91.77656495284964,90.51226116582947,90.75294392652663,1021075,90.75294392652663
2020-07-03,91.34292239819065,91.39706666841461,91.06902457469282,91.18834862640905,733194,91.18834862640905
2020-07-04,91.03674624030711,92.22285712146865,90.51895838260825,90.68708200035066,879726,90.68708200035066
2020-07-05,92.01175046724883,93.02763487519088,91.68473090758317,92.25257944519792,1063956,92.25257944519792
2020-07-06,92.66490180060846,93.92765193238228,92.39731064613672,92.84565428552699,681401,92.84565428552699
2020-07-07,92.56367154001454,92.60480513165831,91.70517695501327,92.53613129377582,1088094,92.53613129377582
2020-07-08,91.38793650629307,91.89421753992801,90.59756733235722,91.89421753992801,996072,91.89421753992801
2020-07-09,89.31135507649817,89.33471517454751,88.87127472692971,89.02464291491626,1110497,89.02464291491626
2020-07-10,88.71317224503282,90.18044702205258,88.29224509257766,88.30716971327568,1044782,88.30716971327568
2020-07-11,89.85278005130168,89.91684151776973,89.63027118628293,89.6662704604454,1272828,89.6662704604454
2020-07-12,90.14133382282704,91.08202678848068,89.90614929779845,90.12900626987317,1025044,90.12900626987317
2020-07-13,88.45694549620826,88.9308430014256,87.57158801272122,88.52152068942571,914118,88.52152068942571
2020-07-14,88.68673133199327,88.94683053326025,88.03113984402603,88.62254801964119,1024459,88.62254801964119
2020-07-15,89.19931941599664,89.87001251418268,89.06737425816242,89.29352872129407,1108659,89.29352872129407
2020-07-16,88.016727189448,88.37855826364725,87.64866023350666,87.68625797725058,1009772,87.68625797725058
2020-07-17,88.21968290013066,88.96723074832725,87.47933681002952,88.60178826679198,1008118,88.60178826679198
2020-07-18,88.2967102203806,88.34098508509103,87.79918037446535,88.27494918400222,859601,88.27494918400222
2020-07-19,86.78290246270981,87.44602264541433,85.80505958827125,87.07378898823393,867419,87.07378898823393
2020-07-20,87.24864984664225,87.93667597993381,86.16213949702741,87.33835681786128,719478,87.33835681786128
2020-07-21,87.98256523835002,88.3373436818277,87.55601875771517,88.1031241980561,1349915,88.1031241980561
2020-07-22,89.41190963823719,89.79120040830843,88.49602456972883,89.56474157996203,751227,89.56474157996203
2020-07-23,90.8252464460342,91.40134940915894,89.55020953370783,90.94723616693292,861418,90.94723616693292
2020-07-24,88.94833904804638,89.11984641392216,87.46686574527406,89.11984641392216,856318,89.11984641392216
2020-07-25,87.69706935377461,88.42337109575199,86.50687533948994,88.04675769862492,1178984,88.04675769862492
2020-07-26,88.37457560699518,88.7660037861565,88.22538697411763,88.42667803190565,941010,88.42667803190565
2020-07-27,89.05565983746571,89.90908228649941,88.9867570375253,89.24508222984358,1249548,89.24508222984358
2020-07-28,89.74367851074189,91.15425179626529,89.35245416401429,89.71951887684473,865301,89.71951887684473
2020-07-29,94.93005295502482,95.340184165597,94.62693285525117,95.340184165597,1055798,95.340184165597
2020-07-30,95.74297295119916,96.27892335427914,95.5486935215578,95.5486935215578,832930,95.5486935215578
2020-07-31,97.37380940678099,97.89990269818267,96.51434774936004,97.89990269818267,1429029,97.89990269818267
2020-08-01,98.7672311951628,98.85598583879091,98.67697560648853,98.75533232637595,762480,98.75533232637595
2020-08-02,99.73227284990618,99.90857525304364,99.3041894912923,99.3041894912923,1061964,99.3041894912923
2020-08-03,99.26063507499136,99.74833568849712,98.9718960421484,99.29878225173121,1126755,99.29878225173121
2020-08-04,100.39067157741934,100.99904523931312,100.18555787760089,100.18555787760089,1082759,100.18555787760089
2020-08-05,99.22690494292848,99.648024838497,98.98256720802354,99.47714831550765,962942,99.47714831550765
2020-08-06,98.87442328223287,99.32989285390593,97.52168797391745,98.68083982351183,974035,98.68083982351183
2020-08-07,98.15457266912556,98.37055332349225,97.0959281572413,98.02318783646784,1008762,98.02318783646784
2020-08-08,98.27511748658732,100.08489006986134,97.69076255727816,97.71803297459923,970599,97.71803297459923
2020-08-09,101.68721762530494,102.91982213159055,101.54821897737247,101.54923631194859,1192775,101.54923631194859
2020-08-10,98.83906259525642,99.91986716549478,98.12034071379234,98.12034071379234,1442104,98.12034071379234
2020-08-11,99.85650230395231,101.17058808213766,99.3820133161244,99.3820133161244,888501,99.3820133161244
2020-08-12,97.44089981234626,97.66318627732186,97.16995041931625,97.66318627732186,726039,97.66318627732186
2020-08-13,96.75111782755663,97.1973780728919,96.33333900813122,96.97919895877226,982343,96.97919895877226
2020-08-14,98.33147564029031,98.57632113620657,97.71922082311734,98.4569832499082,1515941,98.4569832499082
2020-08-15,98.42628687726794,100.85062932297937,98.14075926346662,98.14075926346662,839265,98.14075926346662
2020-08-16,96.83511062687373,97.70242391010444,96.07718393763633,96.82125022352324,1327823,96.82125022352324
2020-08-17,95.7961129196037,95.89414498390686,95.4832407029144,95.79507759187915,1335540,95.79507759187915
2020-08-18,96.77265526005654,97.51241674521867,95.45454697058187,96.43636117985858,889282,96.43636117985858
2020-08-19,95.71246248608738,96.94251795139591,94.92443832344837,96.14414434676598,1113796,96.14414434676598
2020-08-20,96.02322925561472,96.27597073671927,95.66018656441973,96.27597073671927,1325679,96.27597073671927
2020-08-21,96.08886858407499,96.6702836830117,95.89205572412217,96.02517199169226,924174,96.02517199169226
2020-08-22,95.14969548151849,96.23231154044392,94.4016734985197,95.15737001969778,959283,95.15737001969778
2020-08-23,98.20962988994908,98.71762735921577,96.90110485969437,98.27102548528096,883663,98.27102548528096
2020-08-24,99.14348417837984,100.00131167745586,98.33893871844266,98.53621005250763,797048,98.53621005250763
2020-08-25,96.13178879839106,97.42929234507719,94.71605653590487,96.06050398659443,870144,96.06050398659443
2020-08-26,96.4006516005105,97.08057677688524,95.4138351735799,96.20342042284568,755211,96.20342042284568
2020-08-27,95.44370190414944,95.44978941135912,94.96662191955934,95.15690693921252,1006816,95.15690693921252
2020-08-28,96.6640928006412,97.80855246129263,96.58257588624775,96.58257588624775,846005,96.58257588624775
2020-08-29,95.51496832754682,96.03008624257149,95.1194148479902,96.03008624257149,1046757,96.03008624257149
2020-08-30,95.35058261395594,96.0075742170987,94.79698185065469,95.53389683451334,688820,95.53389683451334
2020-08-31,96.07284508290726,97.24349199104785,95.90822071110722,95.90822071110722,1066176,95.90822071110722
2020-09-01,97.32047855264568,97.74005441943143,96.73236472490868,97.48765064352344,1166705,97.48765064352344
2020-09-02,95.56827724155035,96.36129986590558,95.10074361807453,95.96947920651972,601252,95.96947920651972
2020-09-03,95.08876163888301,95.35252845451633,94.01870034492389,95.35252845451633,1074811,95.35252845451633
2020-09-04,94.41133221661568,95.0726785031376,93.71402277091967,94.42822156460987,1245533,94.42822156460987
2020-09-05,93.48610696826552,94.52028747678249,92.47519711524147,93.30466816585864,758071,93.30466816585864
2020-09-06,95.96178862758296,96.67280985996571,95.21261628494678,96.16279690169048,1334514,96.16279690169048
2020-09-07,96.54473016776204,98.01948308241822,95.7309416641862,96.65869698884353,1083803,96.65869698884353
2020-09-08,94.71875465059998,95.77851928169487,93.99934760726538,94.97312941151803,858997,94.97312941151803
