time,open,high,low,close,volume
2023-01-07 02:00:00,2778.15,2816.99,2718.21,2756.81,9558
2023-01-07 03:00:00,2726.61,2726.61,2717.94,2721.17,11253
2023-01-07 04:00:00,2731.74,2802.79,2731.74,2737.22,5599
2023-01-07 05:00:00,2741.56,2773.56,2741.56,2747.05,12420
2023-01-07 06:00:00,2757.28,2757.28,2712.21,2755.6,16752
2023-01-07 07:00:00,2743.16,2807.34,2743.16,2766.87,10894
2023-01-07 08:00:00,2762.85,2793.46,2724.99,2749.2,23892
2023-01-07 09:00:00,2751.76,2810.16,2751.76,2757.27,8169
2023-01-07 10:00:00,2778.5,2778.5,2717.24,2767.1,15579
2023-01-07 11:00:00,2754.05,2754.05,2743.06,2748.55,21962
2023-01-07 12:00:00,2796.92,2817.02,2796.92,2802.53,14818
2023-01-07 13:00:00,2809.73,2847.7,2803.24,2817.66,7938
2023-01-07 14:00:00,2792.57,2799.72,2730.31,2785.01,10289
2023-01-07 15:00:00,2799.74,2866.89,2799.74,2805.35,17058
2023-01-07 16:00:00,2774.75,2784.7,2690.86,2779.14,7071
2023-01-07 17:00:00,2785.55,2845.9,2768.05,2803.15,16904
2023-01-07 18:00:00,2832.31,2843.66,2832.31,2837.99,7801
2023-01-07 19:00:00,2832.54,2881.51,2795.27,2815.87,19396
2023-01-07 20:00:00,2839.56,2876.09,2839.56,2845.25,8309
2023-01-07 21:00:00,2837.5,2921.06,2828.79,2858.89,9563
2023-01-07 22:00:00,2878.76,2890.3,2878.76,2884.53,8716
2023-01-07 23:00:00,2921.03,2980.59,2921.03,2942.0,10511
2023-01-08 00:00:00,2936.65,2965.47,2930.37,2936.25,12902
2023-01-08 01:00:00,2914.69,2921.11,2877.89,2915.28,13444
2023-01-08 02:00:00,2899.67,2899.67,2884.68,2890.46,8803
2023-01-08 03:00:00,2873.8,2873.8,2862.46,2868.07,9333
2023-01-08 04:00:00,2884.13,2939.46,2751.93,2867.47,13044
2023-01-08 05:00:00,2885.88,2907.51,2726.44,2879.15,7435
2023-01-08 06:00:00,2885.01,2894.76,2872.92,2888.98,12197
2023-01-08 07:00:00,2909.22,2962.83,2909.22,2915.05,11442
2023-01-08 08:00:00,2923.02,2923.02,2875.57,2917.18,12983
2023-01-08 09:00:00,2930.49,3003.28,2930.49,2962.23,7440
2023-01-08 10:00:00,2987.17,3012.63,2935.56,2955.99,6666
2023-01-08 11:00:00,3014.27,3129.4,3014.27,3039.88,11052
2023-01-08 12:00:00,3048.64,3067.26,3048.64,3061.14,8269
2023-01-08 13:00:00,3049.38,3067.5,2986.05,3036.22,6767
2023-01-08 14:00:00,3010.93,3010.93,2998.91,3004.92,8109
2023-01-08 15:00:00,3038.4,3039.45,2995.73,3021.6,9787
2023-01-08 16:00:00,3035.57,3040.81,3010.56,3016.59,11060
2023-01-08 17:00:00,3034.38,3042.24,3034.38,3040.46,8846
2023-01-08 18:00:00,3052.96,3063.17,2968.7,3057.05,4977
2023-01-08 19:00:00,3065.6,3065.6,3038.13,3056.7,5856
2023-01-08 20:00:00,3038.29,3038.29,3016.94,3032.23,8564
2023-01-08 21:00:00,2992.66,2992.66,2921.92,2987.32,5027
2023-01-08 22:00:00,2983.45,2983.45,2939.95,2975.68,17152
2023-01-08 23:00:00,2997.64,3009.65,2997.64,3003.64,7558
2023-01-09 00:00:00,3006.13,3100.07,3006.13,3012.15,12412
2023-01-09 01:00:00,2992.17,2996.96,2963.78,2975.8,9472
2023-01-09 02:00:00,2989.22,3019.89,2968.61,2983.06,11335
2023-01-09 03:00:00,2980.71,3002.76,2928.48,2996.76,8774
2023-01-09 04:00:00,2987.54,2995.61,2930.78,2971.7,14078
2023-01-09 05:00:00,2971.97,2993.94,2938.06,2978.39,15287
2023-01-09 06:00:00,2976.22,3004.27,2976.22,2982.18,13742
2023-01-09 07:00:00,2964.56,3060.85,2905.58,2949.44,10809
2023-01-09 08:00:00,2949.33,3010.07,2949.33,2962.28,9891
2023-01-09 09:00:00,2971.27,3017.01,2954.17,2981.32,14422
2023-01-09 10:00:00,3006.04,3036.27,3006.04,3016.35,7867
2023-01-09 11:00:00,3029.55,3057.0,3029.55,3050.9,8135
2023-01-09 12:00:00,3045.5,3101.74,3004.04,3010.06,10877
2023-01-09 13:00:00,2983.87,2983.87,2977.36,2983.32,5872
2023-01-09 14:00:00,3009.55,3031.54,2933.28,3001.11,11571
2023-01-09 15:00:00,2998.99,3025.01,2998.99,3018.97,12096
2023-01-09 16:00:00,3046.73,3093.6,2975.6,3037.02,16446
2023-01-09 17:00:00,3152.59,3164.94,3152.59,3158.62,14613
2023-01-09 18:00:00,3185.57,3185.57,3172.86,3179.22,10423
2023-01-09 19:00:00,3216.91,3224.68,3216.91,3218.24,8561
2023-01-09 20:00:00,3207.53,3283.09,3180.85,3251.8,13420
2023-01-09 21:00:00,3269.11,3282.21,3269.11,3275.66,6008
2023-01-09 22:00:00,3273.88,3273.88,3260.81,3267.34,10275
2023-01-09 23:00:00,3288.31,3301.49,3288.31,3294.9,10531
2023-01-10 00:00:00,3277.7,3277.7,3265.4,3271.16,7934
2023-01-10 01:00:00,3283.42,3283.42,3263.51,3265.54,6345
2023-01-10 02:00:00,3257.71,3257.71,3204.83,3251.67,12654
2023-01-10 03:00:00,3266.06,3291.27,3212.54,3256.69,6409
2023-01-10 04:00:00,3262.14,3342.67,3262.14,3336.0,13631
2023-01-10 05:00:00,3281.31,3281.31,3268.22,3274.76,6310
2023-01-10 06:00:00,3293.51,3315.01,3293.51,3300.11,14045
2023-01-10 07:00:00,3254.7,3254.7,3218.28,3248.2,16908
2023-01-10 08:00:00,3240.61,3275.78,3228.58,3235.05,8115
2023-01-10 09:00:00,3266.94,3276.3,3266.94,3273.49,10484
2023-01-10 10:00:00,3270.22,3292.7,3270.22,3278.11,9712
2023-01-10 11:00:00,3245.55,3245.55,3234.48,3244.58,16983
2023-01-10 12:00:00,3229.88,3229.88,3194.81,3223.44,10682
2023-01-10 13:00:00,3241.91,3254.91,3241.91,3248.41,4734
2023-01-10 14:00:00,3255.89,3260.33,3194.89,3226.84,7982
2023-01-10 15:00:00,3236.01,3304.42,3230.16,3236.63,12698
2023-01-10 16:00:00,3247.24,3247.24,3200.91,3240.75,8022
2023-01-10 17:00:00,3248.89,3301.36,3196.53,3221.83,19553
2023-01-10 18:00:00,3288.49,3301.57,3288.49,3294.98,13433
2023-01-10 19:00:00,3291.14,3325.61,3283.29,3318.97,16092
2023-01-10 20:00:00,3259.62,3259.62,3247.17,3253.11,12480
2023-01-10 21:00:00,3237.36,3279.45,3203.17,3262.05,5699
2023-01-10 22:00:00,3249.29,3249.29,3236.32,3242.81,12406
2023-01-10 23:00:00,3257.81,3310.91,3257.81,3273.85,11164
2023-01-11 00:00:00,3295.83,3347.96,3235.69,3250.24,13897
2023-01-11 01:00:00,3265.34,3294.93,3141.55,3249.34,9860
2023-01-11 02:00:00,3249.25,3275.48,3186.42,3268.94,10407
2023-01-11 03:00:00,3276.89,3307.28,3217.84,3300.68,13460
2023-01-11 04:00:00,3282.18,3282.18,3256.55,3263.08,10124
2023-01-11 05:00:00,3261.29,3261.29,3168.84,3254.78,14181
2023-01-11 06:00:00,3248.38,3248.38,3239.74,3241.9,9302
2023-01-11 07:00:00,3229.64,3229.64,3216.75,3223.2,11395
2023-01-11 08:00:00,3266.65,3288.16,3266.65,3284.24,11801
2023-01-11 09:00:00,3289.91,3314.31,3289.12,3300.8,8833
2023-01-11 10:00:00,3294.01,3311.25,3198.87,3261.28,12608
2023-01-11 11:00:00,3262.31,3301.31,3207.1,3294.72,6309
2023-01-11 12:00:00,3362.25,3375.73,3362.25,3368.99,14852
2023-01-11 13:00:00,3392.36,3414.2,3392.36,3407.38,7194
2023-01-11 14:00:00,3379.96,3419.44,3350.69,3357.41,10217
2023-01-11 15:00:00,3332.56,3373.03,3304.02,3343.65,11052
2023-01-11 16:00:00,3369.88,3512.31,3359.86,3389.71,8214
2023-01-11 17:00:00,3389.04,3389.04,3361.31,3368.05,9428
2023-01-11 18:00:00,3379.39,3433.21,3379.39,3386.17,8651
2023-01-11 19:00:00,3408.99,3416.34,3408.99,3415.82,8450
2023-01-11 20:00:00,3393.21,3393.21,3283.53,3386.44,12291
2023-01-11 21:00:00,3376.39,3394.09,3376.39,3387.31,10575
2023-01-11 22:00:00,3311.74,3311.74,3242.08,3278.23,8172
2023-01-11 23:00:00,3270.51,3270.51,3240.47,3246.96,9790
2023-01-12 00:00:00,3244.2,3248.12,3235.16,3241.64,11795
2023-01-12 01:00:00,3238.44,3245.34,3163.61,3203.41,15730
2023-01-12 02:00:00,3253.36,3266.4,3253.36,3259.88,7090
2023-01-12 03:00:00,3228.74,3231.45,3208.99,3215.42,9783
2023-01-12 04:00:00,3221.56,3236.6,3196.1,3204.1,8280
2023-01-12 05:00:00,3194.72,3217.93,3194.72,3211.5,10126
2023-01-12 06:00:00,3229.09,3268.4,3229.09,3261.88,6085
2023-01-12 07:00:00,3223.67,3223.67,3210.8,3217.24,14852
2023-01-12 08:00:00,3219.32,3271.02,3219.32,3258.57,11063
2023-01-12 09:00:00,3257.25,3342.96,3233.23,3262.06,13640
2023-01-12 10:00:00,3258.78,3258.78,3146.62,3232.55,16374
2023-01-12 11:00:00,3238.83,3258.94,3107.55,3250.99,9598
2023-01-12 12:00:00,3266.84,3267.36,3168.92,3260.84,8101
2023-01-12 13:00:00,3250.34,3250.64,3232.68,3244.15,10402
2023-01-12 14:00:00,3235.86,3256.26,3181.52,3249.76,11665
2023-01-12 15:00:00,3252.06,3252.06,3226.6,3240.3,12677
2023-01-12 16:00:00,3243.87,3298.66,3229.57,3247.4,8834
2023-01-12 17:00:00,3257.47,3320.7,3257.47,3272.71,10739
2023-01-12 18:00:00,3322.35,3338.09,3322.35,3329.01,8246
2023-01-12 19:00:00,3324.16,3334.4,3251.03,3290.27,7586
2023-01-12 20:00:00,3358.46,3400.1,3358.46,3365.19,12515
2023-01-12 21:00:00,3308.09,3308.09,3256.57,3301.48,7105
2023-01-12 22:00:00,3306.32,3306.32,3274.59,3299.73,14837
2023-01-12 23:00:00,3316.26,3329.55,3316.26,3322.9,14557
2023-01-13 00:00:00,3324.07,3342.51,3235.84,3335.84,7508
2023-01-13 01:00:00,3324.7,3324.7,3293.12,3318.07,10537
2023-01-13 02:00:00,3324.63,3359.33,3286.2,3314.43,10198
2023-01-13 03:00:00,3313.12,3357.4,3281.93,3301.17,9098
2023-01-13 04:00:00,3286.6,3286.6,3236.28,3284.74,12656
2023-01-13 05:00:00,3301.42,3323.24,3290.78,3316.61,9202
2023-01-13 06:00:00,3299.17,3383.48,3292.52,3332.06,6506
2023-01-13 07:00:00,3344.51,3387.02,3245.46,3311.87,7769
2023-01-13 08:00:00,3338.98,3421.82,3338.98,3345.67,7294
2023-01-13 09:00:00,3358.67,3408.55,3352.79,3359.51,8429
2023-01-13 10:00:00,3386.62,3502.05,3386.62,3390.79,9325
2023-01-13 11:00:00,3409.15,3422.82,3409.15,3415.98,11708
2023-01-13 12:00:00,3383.36,3397.28,3349.03,3390.5,12091
2023-01-13 13:00:00,3364.31,3450.45,3318.08,3374.57,12919
2023-01-13 14:00:00,3396.94,3410.55,3396.94,3403.75,7254
2023-01-13 15:00:00,3391.71,3451.48,3364.74,3428.42,11722
2023-01-13 16:00:00,3429.16,3438.01,3424.29,3431.15,6804
2023-01-13 17:00:00,3441.46,3445.58,3431.83,3438.71,15220
2023-01-13 18:00:00,3480.06,3494.0,3480.06,3487.03,12442
2023-01-13 19:00:00,3485.04,3538.59,3421.78,3469.52,8512
2023-01-13 20:00:00,3485.49,3500.19,3485.49,3492.47,14088
2023-01-13 21:00:00,3495.87,3495.87,3462.34,3488.89,11144
2023-01-13 22:00:00,3470.68,3512.97,3412.6,3484.76,13531
2023-01-13 23:00:00,3501.56,3534.48,3490.66,3527.43,7567
2023-01-14 00:00:00,3552.4,3585.85,3552.4,3560.79,8660
2023-01-14 01:00:00,3569.38,3601.27,3525.16,3594.08,8466
2023-01-14 02:00:00,3622.54,3709.67,3622.54,3645.76,9609
2023-01-14 03:00:00,3643.02,3657.63,3643.02,3650.33,9297
2023-01-14 04:00:00,3680.67,3768.44,3672.13,3679.49,14612
2023-01-14 05:00:00,3678.91,3678.91,3664.23,3671.57,15996
2023-01-14 06:00:00,3680.03,3753.12,3680.03,3687.4,7856
2023-01-14 07:00:00,3693.57,3693.57,3583.09,3686.19,9276
2023-01-14 08:00:00,3706.15,3776.24,3614.3,3693.61,8766
2023-01-14 09:00:00,3714.06,3727.26,3712.38,3719.82,10738
2023-01-14 10:00:00,3705.51,3705.51,3685.17,3692.56,8022
2023-01-14 11:00:00,3767.73,3782.83,3767.73,3775.28,16140
2023-01-14 12:00:00,3760.21,3778.42,3710.2,3740.37,8239
2023-01-14 13:00:00,3705.36,3705.36,3690.57,3697.97,12634
2023-01-14 14:00:00,3738.23,3753.22,3738.23,3745.73,5294
2023-01-14 15:00:00,3730.59,3807.66,3720.96,3780.04,9891
2023-01-14 16:00:00,3794.78,3815.78,3794.78,3808.16,5796
2023-01-14 17:00:00,3790.02,3935.66,3768.55,3836.66,9618
2023-01-14 18:00:00,3841.83,3845.53,3832.57,3840.25,11876
2023-01-14 19:00:00,3836.24,3836.24,3801.51,3809.13,5797
2023-01-14 20:00:00,3823.82,3823.82,3808.56,3816.19,7037
2023-01-14 21:00:00,3829.45,3829.45,3750.11,3793.99,6970
2023-01-14 22:00:00,3787.95,3883.41,3743.47,3835.95,10524
2023-01-14 23:00:00,3848.67,3907.38,3760.9,3834.35,10243
2023-01-15 00:00:00,3809.76,3833.17,3798.57,3806.18,12812
2023-01-15 01:00:00,3805.44,3805.44,3790.25,3797.85,9484
2023-01-15 02:00:00,3821.79,3825.65,3810.37,3818.01,8564
2023-01-15 03:00:00,3792.6,3807.8,3792.6,3800.2,6827
2023-01-15 04:00:00,3774.8,3780.06,3737.69,3772.52,5606
2023-01-15 05:00:00,3778.59,3793.73,3778.59,3786.16,9120
2023-01-15 06:00:00,3792.64,3922.31,3785.75,3799.95,7601
2023-01-15 07:00:00,3795.62,3918.76,3742.51,3784.59,15061
2023-01-15 08:00:00,3771.74,3771.74,3762.1,3770.7,9221
2023-01-15 09:00:00,3776.42,3816.37,3776.42,3783.98,8026
2023-01-15 10:00:00,3739.91,3739.91,3642.79,3732.44,11041
2023-01-15 11:00:00,3687.99,3746.19,3675.92,3683.29,9350
2023-01-15 12:00:00,3668.09,3668.09,3657.68,3660.77,12062
2023-01-15 13:00:00,3643.07,3667.3,3542.39,3657.37,10214
2023-01-15 14:00:00,3629.28,3689.58,3585.11,3673.59,10791
2023-01-15 15:00:00,3665.41,3741.04,3628.92,3733.57,9439
2023-01-15 16:00:00,3733.83,3778.47,3719.81,3770.93,8457
2023-01-15 17:00:00,3774.09,3784.76,3736.64,3769.46,13094
2023-01-15 18:00:00,3785.25,3832.29,3765.92,3773.46,10909
2023-01-15 19:00:00,3747.14,3747.14,3706.7,3739.67,10113
2023-01-15 20:00:00,3738.97,3794.21,3691.83,3743.81,8213
2023-01-15 21:00:00,3729.97,3760.6,3695.64,3737.65,8238
2023-01-15 22:00:00,3738.18,3794.51,3738.18,3754.9,11057
2023-01-15 23:00:00,3735.52,3735.52,3720.61,3728.07,9548
2023-01-16 00:00:00,3721.87,3760.16,3721.87,3752.66,13026
2023-01-16 01:00:00,3808.6,3871.56,3808.6,3816.23,7756
2023-01-16 02:00:00,3824.52,3824.52,3809.26,3816.89,10478
2023-01-16 03:00:00,3829.79,3845.14,3829.79,3837.47,10817
2023-01-16 04:00:00,3853.38,3959.53,3809.3,3869.45,11933
2023-01-16 05:00:00,3855.43,3867.88,3789.51,3858.59,10951
2023-01-16 06:00:00,3869.03,3880.13,3868.36,3872.39,13497
2023-01-16 07:00:00,3885.65,3885.65,3870.14,3877.89,11422
2023-01-16 08:00:00,3876.97,3894.6,3856.03,3886.82,10983
2023-01-16 09:00:00,3874.14,3874.14,3853.56,3861.29,11007
2023-01-16 10:00:00,3850.16,3875.21,3836.25,3867.47,18173
2023-01-16 11:00:00,3893.1,3989.52,3884.59,3892.38,12718
2023-01-16 12:00:00,3887.27,3977.92,3854.11,3955.3,9835
2023-01-16 13:00:00,3965.05,4007.26,3898.11,3999.26,11498
2023-01-16 14:00:00,4034.31,4100.56,4034.31,4092.38,8238
2023-01-16 15:00:00,4088.17,4088.17,4041.79,4065.56,7948
2023-01-16 16:00:00,4105.12,4124.92,4105.12,4107.05,10264
2023-01-16 17:00:00,4153.67,4153.67,4111.78,4120.02,8589
2023-01-16 18:00:00,4209.0,4225.87,4209.0,4217.43,13885
2023-01-16 19:00:00,4218.44,4218.44,4179.1,4187.98,15160
2023-01-16 20:00:00,4165.75,4165.75,4094.04,4157.44,10402
2023-01-16 21:00:00,4145.66,4145.66,4129.11,4137.39,16934
2023-01-16 22:00:00,4100.45,4100.45,3989.11,4053.09,10341
2023-01-16 23:00:00,4080.0,4080.0,4028.66,4036.73,9168
2023-01-17 00:00:00,4024.92,4045.97,4002.77,4010.79,10628
2023-01-17 01:00:00,4015.18,4030.34,4015.18,4022.3,13810
2023-01-17 02:00:00,4039.2,4062.73,3972.84,4041.67,10586
2023-01-17 03:00:00,4049.12,4195.72,4041.03,4124.4,13783
