time,open,high,low,close,volume
2023-01-03 02:00:00,4362.57,4425.75,4350.44,4380.92,10241
2023-01-03 03:00:00,4385.85,4423.77,4375.61,4377.19,10224
2023-01-03 04:00:00,4362.35,4379.72,4326.12,4369.61,10694
2023-01-03 05:00:00,4373.7,4418.34,4372.98,4379.34,16185
2023-01-03 06:00:00,4379.12,4414.41,4379.12,4394.73,18669
2023-01-03 07:00:00,4387.01,4432.5,4376.88,4408.83,14925
2023-01-03 08:00:00,4390.6,4407.9,4390.3,4399.1,15471
2023-01-03 09:00:00,4397.94,4419.41,4385.74,4396.58,17660
2023-01-03 10:00:00,4385.25,4429.95,4371.63,4402.73,10756
2023-01-03 11:00:00,4402.37,4430.85,4374.15,4417.61,8564
2023-01-03 12:00:00,4426.36,4426.36,4404.12,4412.94,13333
2023-01-03 13:00:00,4413.36,4421.11,4406.37,4412.28,6713
2023-01-03 14:00:00,4412.5,4420.27,4390.39,4399.19,6292
2023-01-03 15:00:00,4398.75,4398.75,4347.9,4385.0,11888
2023-01-03 16:00:00,4383.6,4407.62,4378.06,4397.81,10187
2023-01-03 17:00:00,4405.32,4426.78,4377.1,4417.94,9035
2023-01-03 18:00:00,4420.08,4435.45,4411.29,4418.87,7041
2023-01-03 19:00:00,4421.49,4443.27,4409.35,4434.4,8155
2023-01-03 20:00:00,4432.35,4447.46,4432.35,4441.23,8053
2023-01-03 21:00:00,4436.53,4485.53,4420.19,4434.38,14233
2023-01-03 22:00:00,4435.66,4455.65,4420.93,4441.22,8259
2023-01-03 23:00:00,4448.39,4472.99,4448.39,4464.06,10208
2023-01-04 00:00:00,4471.62,4486.08,4456.63,4465.56,8913
2023-01-04 01:00:00,4485.49,4512.56,4485.49,4489.0,8694
2023-01-04 02:00:00,4463.97,4463.97,4451.76,4455.06,9320
2023-01-04 03:00:00,4449.2,4477.29,4428.08,4468.35,14195
2023-01-04 04:00:00,4473.24,4498.85,4447.03,4471.59,13075
2023-01-04 05:00:00,4470.19,4479.81,4428.37,4469.63,9716
2023-01-04 06:00:00,4471.5,4482.02,4467.04,4473.07,11448
2023-01-04 07:00:00,4466.96,4466.96,4439.14,4448.04,10849
2023-01-04 08:00:00,4452.68,4452.68,4422.26,4447.3,5449
2023-01-04 09:00:00,4442.3,4485.38,4428.64,4454.44,10964
2023-01-04 10:00:00,4448.77,4485.85,4447.02,4476.89,9653
2023-01-04 11:00:00,4481.06,4481.06,4463.17,4472.12,5506
2023-01-04 12:00:00,4475.76,4487.7,4454.45,4463.37,8321
2023-01-04 13:00:00,4460.56,4467.34,4430.47,4458.86,6969
2023-01-04 14:00:00,4457.52,4484.85,4430.06,4473.74,7000
2023-01-04 15:00:00,4475.69,4498.23,4453.48,4480.62,13909
2023-01-04 16:00:00,4475.01,4521.22,4411.44,4475.78,9138
2023-01-04 17:00:00,4469.19,4508.11,4438.59,4485.36,10586
2023-01-04 18:00:00,4488.35,4504.41,4483.39,4489.23,11080
2023-01-04 19:00:00,4493.71,4522.47,4492.65,4505.03,5172
2023-01-04 20:00:00,4497.74,4542.52,4439.65,4497.77,9342
2023-01-04 21:00:00,4497.58,4522.79,4421.61,4495.7,12710
2023-01-04 22:00:00,4493.67,4526.33,4465.17,4492.74,8320
2023-01-04 23:00:00,4480.61,4480.61,4440.89,4475.09,11461
2023-01-05 00:00:00,4478.14,4497.77,4478.14,4481.67,12401
2023-01-05 01:00:00,4475.93,4518.93,4439.09,4487.73,9452
2023-01-05 02:00:00,4493.87,4503.23,4463.21,4490.22,18185
2023-01-05 03:00:00,4495.94,4506.69,4477.69,4489.46,5754
2023-01-05 04:00:00,4485.13,4486.49,4463.55,4472.5,7018
2023-01-05 05:00:00,4466.4,4478.92,4454.62,4469.25,18814
2023-01-05 06:00:00,4468.62,4470.8,4430.43,4467.02,13154
2023-01-05 07:00:00,4461.18,4472.29,4454.93,4458.57,15671
2023-01-05 08:00:00,4461.01,4483.62,4450.05,4458.97,12837
2023-01-05 09:00:00,4467.98,4476.06,4443.85,4467.13,15981
2023-01-05 10:00:00,4487.13,4504.55,4487.13,4495.56,8189
2023-01-05 11:00:00,4498.61,4519.88,4491.61,4500.61,9106
2023-01-05 12:00:00,4503.4,4530.74,4485.96,4506.78,15260
2023-01-05 13:00:00,4499.42,4517.45,4499.42,4508.44,14600
2023-01-05 14:00:00,4485.27,4485.27,4446.64,4484.67,11161
2023-01-05 15:00:00,4483.41,4495.96,4448.22,4486.98,6995
2023-01-05 16:00:00,4480.48,4499.48,4479.37,4490.5,11492
2023-01-05 17:00:00,4510.5,4571.05,4510.5,4527.11,18657
2023-01-05 18:00:00,4534.38,4536.23,4518.12,4527.18,13023
2023-01-05 19:00:00,4526.23,4574.07,4526.23,4534.11,14007
2023-01-05 20:00:00,4534.41,4573.09,4527.28,4536.35,8083
2023-01-05 21:00:00,4540.36,4540.36,4513.85,4522.89,8959
2023-01-05 22:00:00,4529.58,4561.57,4501.13,4541.5,8009
2023-01-05 23:00:00,4548.53,4584.42,4517.44,4554.66,11087
2023-01-06 00:00:00,4559.26,4577.54,4559.26,4568.4,12647
2023-01-06 01:00:00,4561.67,4566.51,4509.48,4558.46,8819
2023-01-06 02:00:00,4571.67,4622.77,4571.67,4580.83,16587
2023-01-06 03:00:00,4566.77,4566.77,4546.49,4564.06,8199
2023-01-06 04:00:00,4561.17,4584.35,4561.17,4575.2,10050
2023-01-06 05:00:00,4584.48,4666.58,4584.48,4608.87,13474
2023-01-06 06:00:00,4606.37,4617.49,4590.15,4597.89,9413
2023-01-06 07:00:00,4585.88,4602.13,4583.76,4592.95,13485
2023-01-06 08:00:00,4590.51,4606.59,4588.2,4597.39,6962
2023-01-06 09:00:00,4594.37,4619.12,4584.17,4593.36,12426
2023-01-06 10:00:00,4583.81,4583.81,4533.75,4574.66,9444
2023-01-06 11:00:00,4568.33,4587.89,4550.59,4578.73,9622
2023-01-06 12:00:00,4573.0,4573.0,4556.89,4566.92,15136
2023-01-06 13:00:00,4574.9,4599.08,4572.3,4576.6,8915
2023-01-06 14:00:00,4576.03,4576.03,4557.77,4566.9,10530
2023-01-06 15:00:00,4572.7,4592.5,4565.29,4591.81,13717
2023-01-06 16:00:00,4595.73,4613.99,4574.9,4584.07,10534
2023-01-06 17:00:00,4581.5,4592.94,4573.64,4582.81,11189
2023-01-06 18:00:00,4581.18,4606.73,4570.1,4597.53,7997
2023-01-06 19:00:00,4598.22,4613.75,4541.98,4583.54,10571
2023-01-06 20:00:00,4585.3,4599.29,4567.23,4590.11,11432
2023-01-06 21:00:00,4602.61,4621.43,4602.61,4611.83,10141
2023-01-06 22:00:00,4607.16,4611.5,4583.34,4592.52,8778
2023-01-06 23:00:00,4602.35,4607.71,4577.85,4598.52,11923
2023-01-07 00:00:00,4601.09,4614.78,4579.31,4605.57,7656
2023-01-07 01:00:00,4610.81,4629.29,4610.81,4620.05,13449
2023-01-07 02:00:00,4613.88,4645.79,4576.94,4605.96,9284
2023-01-07 03:00:00,4599.98,4599.98,4579.53,4590.8,11253
2023-01-07 04:00:00,4594.17,4644.4,4592.47,4601.67,5589
2023-01-07 05:00:00,4600.15,4632.39,4600.15,4609.37,12420
2023-01-07 06:00:00,4614.91,4626.95,4584.91,4616.41,16728
2023-01-07 07:00:00,4609.88,4654.84,4603.23,4624.83,10612
2023-01-07 08:00:00,4622.81,4650.76,4596.86,4618.76,23419
2023-01-07 09:00:00,4616.38,4661.96,4616.38,4625.63,8169
2023-01-07 10:00:00,4636.73,4648.87,4598.64,4633.41,15321
2023-01-07 11:00:00,4629.79,4629.79,4617.76,4627.02,21810
2023-01-07 12:00:00,4655.3,4674.2,4655.3,4657.2,14700
2023-01-07 13:00:00,4660.79,4692.37,4650.68,4667.64,7885
2023-01-07 14:00:00,4655.17,4671.52,4617.18,4654.37,10161
2023-01-07 15:00:00,4658.26,4708.11,4658.26,4667.59,17058
2023-01-07 16:00:00,4652.32,4659.62,4603.41,4657.58,7055
2023-01-07 17:00:00,4660.8,4703.88,4645.32,4672.69,16595
2023-01-07 18:00:00,4689.2,4702.56,4689.2,4693.18,7756
2023-01-07 19:00:00,4690.48,4727.88,4665.15,4685.27,18946
2023-01-07 20:00:00,4694.79,4728.21,4693.63,4703.03,8299
2023-01-07 21:00:00,4699.19,4753.53,4688.1,4712.88,9350
2023-01-07 22:00:00,4719.21,4729.62,4719.21,4728.67,8716
2023-01-07 23:00:00,4739.85,4788.76,4739.85,4760.03,10363
2023-01-08 00:00:00,4757.43,4784.59,4754.45,4760.38,12933
2023-01-08 01:00:00,4749.9,4762.83,4725.06,4753.33,13479
2023-01-08 02:00:00,4758.86,4758.86,4734.63,4744.36,8797
2023-01-08 03:00:00,4746.0,4746.0,4723.8,4736.53,9333
2023-01-08 04:00:00,4744.48,4785.05,4672.16,4739.4,12746
2023-01-08 05:00:00,4748.53,4772.42,4662.88,4748.41,7350
2023-01-08 06:00:00,4751.31,4759.92,4738.59,4756.51,12180
2023-01-08 07:00:00,4763.08,4806.11,4763.08,4772.62,11442
2023-01-08 08:00:00,4779.03,4786.56,4746.53,4777.01,12882
2023-01-08 09:00:00,4783.53,4832.56,4776.99,4802.51,7198
2023-01-08 10:00:00,4814.65,4840.58,4782.84,4802.89,6412
2023-01-08 11:00:00,4824.83,4900.26,4824.83,4847.25,10848
2023-01-08 12:00:00,4844.85,4870.74,4844.85,4861.01,8238
2023-01-08 13:00:00,4855.41,4877.94,4818.51,4852.75,6642
2023-01-08 14:00:00,4844.93,4844.93,4831.7,4841.38,8058
2023-01-08 15:00:00,4857.57,4871.86,4830.41,4853.07,9568
2023-01-08 16:00:00,4859.8,4876.18,4844.59,4854.3,10785
2023-01-08 17:00:00,4859.74,4880.56,4859.74,4869.48,8846
2023-01-08 18:00:00,4875.48,4881.6,4828.57,4881.14,4972
2023-01-08 19:00:00,4897.54,4899.24,4865.55,4884.71,5848
2023-01-08 20:00:00,4883.26,4886.51,4859.14,4876.75,8536
2023-01-08 21:00:00,4871.69,4871.69,4816.77,4858.89,5049
2023-01-08 22:00:00,4866.29,4870.98,4829.28,4856.97,17093
2023-01-08 23:00:00,4864.67,4881.78,4864.67,4874.42,7558
2023-01-09 00:00:00,4879.12,4935.33,4879.12,4882.33,12329
2023-01-09 01:00:00,4872.61,4889.05,4852.31,4868.43,9259
2023-01-09 02:00:00,4875.02,4904.13,4858.51,4875.83,11229
2023-01-09 03:00:00,4874.68,4896.14,4842.7,4886.37,8647
2023-01-09 04:00:00,4881.86,4899.96,4847.54,4877.94,13770
2023-01-09 05:00:00,4878.07,4903.03,4855.01,4885.11,15232
2023-01-09 06:00:00,4889.25,4912.01,4889.25,4890.87,13628
2023-01-09 07:00:00,4882.2,4944.23,4846.69,4878.7,10578
2023-01-09 08:00:00,4872.34,4922.94,4872.34,4889.01,9845
2023-01-09 09:00:00,4893.47,4930.32,4878.73,4902.42,14312
2023-01-09 10:00:00,4908.52,4943.8,4908.32,4923.71,7854
2023-01-09 11:00:00,4923.92,4954.57,4923.92,4944.68,8024
2023-01-09 12:00:00,4942.06,4984.26,4919.01,4928.87,10416
2023-01-09 13:00:00,4930.38,4930.38,4909.94,4919.78,5930
2023-01-09 14:00:00,4932.75,4958.0,4888.83,4932.64,11413
2023-01-09 15:00:00,4930.5,4955.45,4925.35,4945.56,11884
2023-01-09 16:00:00,4959.2,4996.75,4918.13,4958.62,16197
2023-01-09 17:00:00,5008.97,5032.44,5008.97,5022.39,14669
2023-01-09 18:00:00,5044.03,5044.03,5026.48,5036.55,10397
2023-01-09 19:00:00,5048.19,5060.21,5048.19,5059.44,8639
2023-01-09 20:00:00,5054.39,5105.03,5035.78,5079.69,12868
2023-01-09 21:00:00,5085.18,5105.56,5085.18,5095.37,6008
2023-01-09 22:00:00,5099.83,5099.83,5087.27,5095.98,10212
2023-01-09 23:00:00,5111.4,5123.07,5111.4,5113.4,10447
2023-01-10 00:00:00,5112.4,5117.12,5093.48,5106.91,7898
2023-01-10 01:00:00,5115.91,5128.0,5097.19,5108.87,6219
2023-01-10 02:00:00,5115.54,5120.55,5074.18,5106.97,12642
2023-01-10 03:00:00,5113.76,5140.99,5082.42,5113.96,6320
2023-01-10 04:00:00,5113.7,5166.33,5110.94,5156.01,12751
2023-01-10 05:00:00,5142.64,5142.64,5122.11,5132.37,6310
2023-01-10 06:00:00,5138.77,5166.85,5138.77,5149.07,14045
2023-01-10 07:00:00,5139.83,5139.83,5104.63,5129.57,16908
2023-01-10 08:00:00,5125.97,5158.35,5117.95,5128.21,8063
2023-01-10 09:00:00,5141.05,5163.5,5141.05,5151.35,10484
2023-01-10 10:00:00,5146.31,5176.13,5143.86,5158.41,9709
2023-01-10 11:00:00,5158.82,5158.82,5131.93,5147.55,17143
2023-01-10 12:00:00,5141.18,5152.73,5117.95,5142.44,10590
2023-01-10 13:00:00,5150.96,5162.4,5149.51,5159.43,4725
2023-01-10 14:00:00,5162.99,5181.12,5128.11,5154.25,7706
2023-01-10 15:00:00,5158.64,5207.34,5153.72,5164.05,12753
2023-01-10 16:00:00,5169.88,5181.44,5141.16,5171.09,7952
2023-01-10 17:00:00,5174.99,5216.25,5144.11,5167.13,18914
2023-01-10 18:00:00,5193.43,5217.86,5193.43,5207.45,13482
2023-01-10 19:00:00,5205.62,5232.01,5196.22,5224.04,15712
2023-01-10 20:00:00,5207.32,5207.32,5184.49,5198.26,12464
2023-01-10 21:00:00,5190.7,5227.09,5168.69,5207.83,5580
2023-01-10 22:00:00,5214.36,5214.36,5193.54,5203.95,12406
2023-01-10 23:00:00,5210.0,5252.99,5205.63,5224.28,11046
2023-01-11 00:00:00,5234.8,5276.47,5200.48,5218.44,13201
2023-01-11 01:00:00,5225.72,5256.46,5160.55,5223.51,9645
2023-01-11 02:00:00,5223.46,5243.66,5187.74,5238.41,10245
2023-01-11 03:00:00,5242.24,5269.67,5208.51,5259.15,13198
2023-01-11 04:00:00,5258.47,5266.89,5236.16,5246.66,9948
2023-01-11 05:00:00,5258.63,5258.63,5195.54,5248.14,14181
2023-01-11 06:00:00,5247.35,5257.93,5235.37,5247.44,9211
2023-01-11 07:00:00,5250.01,5250.01,5237.19,5243.93,11348
2023-01-11 08:00:00,5259.78,5292.33,5259.78,5279.35,11705
2023-01-11 09:00:00,5282.08,5310.64,5276.3,5293.03,8779
2023-01-11 10:00:00,5289.76,5315.06,5238.3,5279.7,12126
2023-01-11 11:00:00,5280.2,5312.14,5248.1,5301.53,6132
2023-01-11 12:00:00,5332.34,5353.71,5332.34,5343.03,14852
2023-01-11 13:00:00,5348.62,5377.72,5348.62,5366.99,7159
2023-01-11 14:00:00,5354.03,5389.96,5345.32,5349.07,9933
2023-01-11 15:00:00,5337.2,5373.47,5317.89,5348.14,10982
2023-01-11 16:00:00,5360.73,5445.5,5350.39,5375.87,8092
2023-01-11 17:00:00,5375.81,5392.57,5360.5,5371.24,9184
2023-01-11 18:00:00,5374.85,5419.38,5374.85,5385.63,8651
2023-01-11 19:00:00,5394.72,5417.13,5394.72,5405.53,8450
2023-01-11 20:00:00,5408.24,5408.24,5336.9,5397.44,12291
2023-01-11 21:00:00,5387.96,5410.25,5387.11,5403.69,10558
2023-01-11 22:00:00,5385.05,5385.05,5328.4,5357.37,7979
2023-01-11 23:00:00,5356.75,5370.77,5337.21,5347.91,9528
2023-01-12 00:00:00,5346.55,5361.88,5340.48,5351.18,11800
2023-01-12 01:00:00,5349.6,5370.33,5307.05,5338.16,15082
2023-01-12 02:00:00,5361.6,5383.09,5361.6,5372.35,7090
2023-01-12 03:00:00,5356.95,5375.65,5345.67,5356.39,9590
2023-01-12 04:00:00,5359.46,5384.28,5341.47,5356.73,8082
2023-01-12 05:00:00,5347.65,5368.08,5346.78,5366.46,10040
2023-01-12 06:00:00,5370.15,5404.51,5370.15,5397.76,5940
2023-01-12 07:00:00,5388.97,5392.31,5370.95,5381.71,14804
2023-01-12 08:00:00,5377.62,5426.08,5377.62,5408.53,10727
2023-01-12 09:00:00,5407.87,5468.05,5390.64,5416.38,13647
2023-01-12 10:00:00,5417.18,5432.36,5353.36,5407.85,15876
2023-01-12 11:00:00,5410.99,5438.64,5340.1,5423.27,9528
2023-01-12 12:00:00,5431.21,5445.34,5377.1,5434.47,8051
2023-01-12 13:00:00,5429.21,5443.31,5415.28,5432.44,10335
2023-01-12 14:00:00,5428.28,5452.97,5395.9,5441.6,11560
2023-01-12 15:00:00,5457.42,5460.59,5424.89,5443.23,12614
2023-01-12 16:00:00,5445.03,5490.5,5432.79,5453.22,8852
2023-01-12 17:00:00,5455.04,5508.0,5453.3,5472.43,10660
2023-01-12 18:00:00,5496.09,5523.18,5496.09,5507.1,8246
2023-01-12 19:00:00,5504.7,5528.0,5463.16,5494.35,7286
2023-01-12 20:00:00,5534.26,5567.18,5534.26,5538.31,12437
2023-01-12 21:00:00,5524.42,5524.42,5479.32,5513.4,7105
2023-01-12 22:00:00,5519.14,5530.09,5494.84,5519.05,14691
2023-01-12 23:00:00,5526.15,5540.2,5526.15,5537.23,14557
2023-01-13 00:00:00,5537.81,5558.22,5488.75,5550.32,7460
2023-01-13 01:00:00,5547.5,5559.22,5523.96,5548.12,10439
2023-01-13 02:00:00,5551.42,5587.18,5527.1,5552.95,10058
2023-01-13 03:00:00,5552.29,5593.0,5531.59,5552.96,8942
2023-01-13 04:00:00,5545.61,5563.95,5515.12,5551.35,12685
2023-01-13 05:00:00,5559.8,5585.28,5549.41,5574.14,9111
2023-01-13 06:00:00,5565.35,5626.18,5556.95,5588.58,6326
2023-01-13 07:00:00,5594.84,5634.84,5539.77,5585.1,7472
2023-01-13 08:00:00,5597.67,5658.96,5597.67,5608.89,7294
2023-01-13 09:00:00,5618.64,5658.95,5618.64,5622.52,8447
2023-01-13 10:00:00,5631.05,5712.41,5631.05,5644.98,9383
2023-01-13 11:00:00,5653.04,5675.7,5653.04,5664.37,11708
2023-01-13 12:00:00,5648.14,5663.52,5625.89,5658.53,12075
2023-01-13 13:00:00,5645.42,5707.47,5617.14,5657.43,12860
2023-01-13 14:00:00,5667.6,5690.32,5667.6,5678.96,7254
2023-01-13 15:00:00,5672.94,5721.7,5654.52,5698.23,11368
2023-01-13 16:00:00,5698.61,5717.96,5695.13,5706.54,6832
2023-01-13 17:00:00,5711.69,5728.69,5705.82,5717.26,15233
2023-01-13 18:00:00,5738.79,5759.86,5738.79,5748.36,12422
2023-01-13 19:00:00,5747.37,5793.2,5711.02,5746.81,8331
2023-01-13 20:00:00,5753.85,5781.31,5753.85,5765.38,14088
2023-01-13 21:00:00,5776.14,5782.39,5745.55,5770.84,11084
2023-01-13 22:00:00,5761.81,5802.19,5728.03,5776.04,13426
2023-01-13 23:00:00,5784.39,5806.49,5774.12,5804.46,7424
2023-01-14 00:00:00,5811.89,5852.8,5811.89,5828.25,8680
2023-01-14 01:00:00,5832.47,5854.34,5806.09,5852.05,8321
2023-01-14 02:00:00,5861.25,5928.16,5861.25,5884.86,9498
2023-01-14 03:00:00,5882.89,5901.46,5882.89,5894.68,9297
2023-01-14 04:00:00,5912.18,5971.73,5912.18,5916.4,14641
2023-01-14 05:00:00,5929.94,5932.01,5908.33,5920.17,15968
2023-01-14 06:00:00,5923.51,5979.58,5923.51,5935.38,7856
2023-01-14 07:00:00,5947.34,5950.79,5880.04,5942.38,9223
2023-01-14 08:00:00,5952.03,6006.11,5902.79,5953.65,8632
2023-01-14 09:00:00,5963.54,5985.98,5962.08,5974.03,10749
2023-01-14 10:00:00,5975.77,5987.48,5962.56,5968.66,7931
2023-01-14 11:00:00,6004.58,6023.5,6004.58,6016.61,16140
2023-01-14 12:00:00,6009.41,6038.77,5980.66,6007.82,8038
2023-01-14 13:00:00,5998.44,5998.44,5983.39,5995.38,12541
2023-01-14 14:00:00,6014.63,6038.74,6014.63,6026.69,5294
2023-01-14 15:00:00,6019.38,6077.36,6010.3,6051.38,9522
2023-01-14 16:00:00,6053.89,6077.65,6053.89,6073.05,5786
2023-01-14 17:00:00,6064.37,6154.9,6049.66,6094.92,9289
2023-01-14 18:00:00,6097.38,6120.24,6092.69,6104.9,11925
2023-01-14 19:00:00,6107.74,6124.14,6086.37,6098.32,5643
2023-01-14 20:00:00,6121.49,6121.49,6097.81,6110.03,7032
2023-01-14 21:00:00,6128.79,6137.72,6073.75,6107.77,6776
2023-01-14 22:00:00,6104.85,6172.14,6079.2,6136.47,10153
2023-01-14 23:00:00,6142.57,6192.14,6095.92,6144.14,10069
2023-01-15 00:00:00,6132.32,6164.96,6126.73,6139.0,12822
2023-01-15 01:00:00,6142.08,6146.1,6131.12,6143.4,9400
2023-01-15 02:00:00,6155.02,6163.74,6149.3,6161.62,8568
2023-01-15 03:00:00,6149.13,6173.78,6149.13,6161.46,6827
2023-01-15 04:00:00,6149.11,6168.83,6126.54,6156.52,5623
2023-01-15 05:00:00,6171.1,6184.11,6171.1,6171.77,9034
2023-01-15 06:00:00,6174.94,6259.94,6167.25,6187.18,7603
2023-01-15 07:00:00,6185.06,6267.16,6154.71,6188.35,14884
2023-01-15 08:00:00,6185.73,6203.71,6172.97,6190.21,9241
2023-01-15 09:00:00,6202.3,6234.44,6202.3,6205.48,7967
2023-01-15 10:00:00,6190.51,6190.51,6131.32,6188.91,10946
2023-01-15 11:00:00,6166.79,6217.9,6160.96,6173.31,9340
2023-01-15 12:00:00,6169.44,6183.2,6156.34,6170.86,11956
2023-01-15 13:00:00,6161.91,6196.11,6106.86,6178.11,10149
2023-01-15 14:00:00,6163.87,6216.44,6137.57,6195.34,10429
2023-01-15 15:00:00,6191.21,6247.27,6169.28,6234.8,8941
2023-01-15 16:00:00,6234.93,6275.2,6224.06,6262.68,8236
2023-01-15 17:00:00,6264.25,6291.98,6241.62,6271.17,13086
2023-01-15 18:00:00,6279.06,6325.04,6269.9,6282.47,10771
2023-01-15 19:00:00,6274.19,6281.57,6245.21,6274.99,10019
2023-01-15 20:00:00,6274.63,6325.1,6247.13,6286.52,8238
2023-01-15 21:00:00,6279.54,6317.69,6258.45,6292.89,8241
2023-01-15 22:00:00,6289.48,6344.39,6289.48,6311.16,11002
2023-01-15 23:00:00,6301.94,6314.3,6294.53,6307.14,9493
2023-01-16 00:00:00,6300.22,6341.74,6300.22,6329.08,12795
2023-01-16 01:00:00,6358.05,6411.88,6358.05,6370.79,7756
2023-01-16 02:00:00,6384.51,6393.5,6367.98,6380.74,10405
2023-01-16 03:00:00,6387.94,6405.09,6387.94,6400.74,10817
2023-01-16 04:00:00,6408.7,6484.84,6383.0,6426.47,11852
2023-01-16 05:00:00,6419.48,6449.01,6382.82,6430.87,11003
2023-01-16 06:00:00,6436.08,6460.46,6432.01,6447.56,13558
2023-01-16 07:00:00,6463.96,6473.1,6447.26,6460.18,11342
2023-01-16 08:00:00,6459.72,6487.54,6445.61,6474.59,10970
2023-01-16 09:00:00,6473.71,6491.93,6460.65,6471.87,10843
2023-01-16 10:00:00,6466.28,6491.15,6455.81,6485.13,18033
2023-01-16 11:00:00,6504.6,6570.26,6504.6,6507.86,12738
2023-01-16 12:00:00,6505.3,6574.68,6485.66,6549.69,9352
2023-01-16 13:00:00,6554.53,6594.96,6518.03,6581.8,11251
2023-01-16 14:00:00,6595.89,6651.36,6595.89,6638.08,7930
2023-01-16 15:00:00,6643.12,6660.44,6609.86,6635.44,7779
2023-01-16 16:00:00,6651.28,6688.92,6651.28,6666.22,10355
2023-01-16 17:00:00,6691.83,6713.45,6669.67,6683.04,8309
2023-01-16 18:00:00,6738.87,6754.51,6738.87,6741.03,13770
2023-01-16 19:00:00,6752.44,6766.45,6719.16,6737.59,14793
2023-01-16 20:00:00,6736.53,6747.02,6688.61,6733.55,10322
2023-01-16 21:00:00,6743.61,6747.88,6727.48,6734.53,16879
2023-01-16 22:00:00,6733.04,6741.66,6658.26,6704.08,9986
2023-01-16 23:00:00,6724.7,6742.29,6698.23,6706.64,8823
2023-01-17 00:00:00,6700.75,6736.05,6690.92,6704.33,10472
2023-01-17 01:00:00,6703.04,6734.16,6703.04,6720.72,13869
2023-01-17 02:00:00,6729.19,6765.76,6692.47,6741.07,10646
2023-01-17 03:00:00,6744.8,6842.64,6737.67,6793.13,13063
